year,state,industry,nsva,industry_startups,industry_share,industry_cagr_3y,startup_cagr_3y,economic_strength_score,industry_growth_score,startup_momentum_score,underpenetration_score,industry_presence_score,balanced_opportunity_score,growth_opportunity_score,market entry_opportunity_score,balanced_rank,growth_rank,market entry_rank,opportunity_tier,key_drivers,top_drivers,weakest_dimensions,best_strategy,business_recommendation,ml_growth_probability,ml_high_growth_prediction,ml_growth_category
2025,Karnataka,Social Network,2696034.0,17.0,0.0068355448331322,-5.273176281409042,-1.0626542093374325,83.33,63.64,25.0,60.56,100.0,66.51,58.97,68.4,1.0,6.0,3.0,High Opportunity,"Industry Presence, Economic Strength","Industry Presence, Economic Strength","Startup Momentum, Underpenetration",Market Entry,"Strong market opportunity. Key strengths: Industry Presence, Economic Strength. Main consideration: Startup Momentum, Underpenetration.",56.86,1.0,Moderate
2025,Karnataka,Sports,2696034.0,29.0,0.0116606353035786,38.144978847331615,-1.0626542093374325,83.33,90.0,33.33,53.64,100.0,72.06,68.89,72.43,1.0,2.0,1.0,High Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Startup Momentum, Underpenetration",Market Entry,"Strong market opportunity. Key strengths: Industry Presence, Industry Growth. Main consideration: Startup Momentum, Underpenetration.",34.94,0.0,Low
2025,Karnataka,Technology Hardware,2696034.0,84.0,0.0337756332931242,-1.1628961411624283,-1.0626542093374325,84.62,46.15,30.77,43.55,84.62,57.94,49.48,59.22,4.0,8.0,3.0,High Opportunity,"Economic Strength, Industry Presence","Economic Strength, Industry Presence","Startup Momentum, Underpenetration",Market Entry,"Moderate market opportunity with strength in Economic Strength, Industry Presence. Potential constraints: Startup Momentum, Underpenetration.",54.65,1.0,Moderate
2025,Karnataka,Telecommunication & Networking,2696034.0,17.0,0.0068355448331322,-1.8872447186110584,-1.0626542093374325,84.62,69.23,30.77,60.56,69.23,62.88,59.42,67.4,5.0,6.0,3.0,Moderate Opportunity,"Economic Strength, Industry Growth","Economic Strength, Industry Growth","Startup Momentum, Underpenetration",Market Entry,"Moderate market opportunity with strength in Economic Strength, Industry Growth. Potential constraints: Startup Momentum, Underpenetration.",56.93,1.0,Moderate
2025,Karnataka,Textiles & Apparel,2696034.0,38.0,0.0152794531564133,2.779188435502311,-1.0626542093374325,84.62,23.08,30.77,50.57,38.46,45.5,38.19,52.09,10.0,10.0,7.0,Moderate Opportunity,"Economic Strength, Underpenetration","Economic Strength, Underpenetration","Industry Growth, Startup Momentum",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Economic Strength, Underpenetration; constraints: Industry Growth, Startup Momentum.",49.87,0.0,Moderate
2025,Karnataka,Toys and Games,2696034.0,15.0,0.0060313630880579,2.3264108093813185,-1.0626542093374325,83.33,33.33,33.33,63.09,83.33,59.29,49.29,62.26,6.0,7.0,6.0,Moderate Opportunity,"Economic Strength, Industry Presence","Economic Strength, Industry Presence","Industry Growth, Startup Momentum",Market Entry,"Moderate market opportunity with strength in Economic Strength, Industry Presence. Potential constraints: Industry Growth, Startup Momentum.",55.8,1.0,Moderate
2025,Karnataka,Transportation & Storage,2696034.0,22.0,0.0088459991958182,8.974425081854953,-1.0626542093374325,83.33,100.0,33.33,56.63,41.67,62.99,67.16,69.49,4.0,4.0,1.0,Moderate Opportunity,"Industry Growth, Economic Strength","Industry Growth, Economic Strength","Startup Momentum, Industry Presence",Market Entry,"Moderate market opportunity with strength in Industry Growth, Economic Strength. Potential constraints: Startup Momentum, Industry Presence.",49.92,0.0,Moderate
2025,Karnataka,Travel & Tourism,2696034.0,36.0,0.0144752714113389,6.265856918261115,-1.0626542093374325,85.71,23.08,28.57,51.29,42.86,46.3,38.33,52.86,9.0,12.0,5.0,Moderate Opportunity,"Economic Strength, Underpenetration","Economic Strength, Underpenetration","Industry Growth, Startup Momentum",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Economic Strength, Underpenetration; constraints: Industry Growth, Startup Momentum.",48.96,0.0,Moderate
2025,Karnataka,Waste Management,2696034.0,20.0,0.0080418174507438,1.724476819110099,-1.0626542093374325,85.71,23.08,28.57,57.94,14.29,41.92,36.81,52.0,11.0,10.0,6.0,Moderate Opportunity,"Economic Strength, Underpenetration","Economic Strength, Underpenetration","Industry Presence, Industry Growth",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Economic Strength, Underpenetration; constraints: Industry Presence, Industry Growth.",53.86,1.0,Moderate
2025,Madhya Pradesh,AI,1416661.0,34.0,0.0360551431601272,69.3532851810357,1.6432287115958566,38.46,61.54,46.15,24.06,53.85,44.81,47.12,41.06,9.0,7.0,10.0,Moderate Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Underpenetration, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Industry Presence; constraints: Underpenetration, Economic Strength.",37.93,0.0,Low
2025,Madhya Pradesh,Advertising,1416661.0,5.0,0.0053022269353128,-10.609646490343238,1.6432287115958566,33.33,8.33,50.0,51.61,41.67,36.99,33.24,36.32,11.0,12.0,11.0,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Industry Growth, Economic Strength",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Industry Growth, Economic Strength.",68.33,1.0,High
2025,Madhya Pradesh,Aeronautics Aerospace & Defence,1416661.0,5.0,0.0053022269353128,-14.501202666165147,1.6432287115958566,33.33,25.0,50.0,51.61,33.33,38.65,38.24,38.82,10.0,12.0,10.0,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Industry Growth, Economic Strength",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Industry Growth, Economic Strength.",68.76,1.0,High
2025,Madhya Pradesh,Agriculture,1416661.0,80.0,0.0848356309650053,10.682593040538936,1.6432287115958566,42.86,78.57,42.86,15.97,85.71,53.19,54.26,46.22,5.0,4.0,8.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Underpenetration, Economic Strength.",46.63,0.0,Moderate
2025,Madhya Pradesh,Analytics,1416661.0,3.0,0.0031813361611876,0.0,1.6432287115958566,30.0,61.11,50.0,57.35,30.0,45.69,51.36,46.43,6.0,6.0,8.0,Moderate Opportunity,"Industry Growth, Underpenetration","Industry Growth, Underpenetration","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Underpenetration; constraints: Economic Strength, Industry Presence.",66.03,1.0,High
2025,Madhya Pradesh,Animation,1416661.0,3.0,0.0031813361611876,44.22495703074083,1.6432287115958566,25.0,100.0,62.5,57.35,100.0,68.97,74.59,60.95,2.0,1.0,5.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Strong market opportunity. Key strengths: Industry Growth, Industry Presence. Main consideration: Economic Strength, Underpenetration.",54.48,1.0,Moderate
2025,Madhya Pradesh,Architecture Interior Design,1416661.0,4.0,0.0042417815482502,-17.017346663375655,1.6432287115958566,33.33,8.33,50.0,54.0,33.33,35.8,32.88,36.2,12.0,12.0,11.0,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Industry Growth, Economic Strength",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Industry Growth, Economic Strength.",70.14,1.0,High
2025,Madhya Pradesh,Automotive,1416661.0,14.0,0.0148462354188759,-16.44503441725692,1.6432287115958566,33.33,25.0,50.0,36.77,25.0,34.02,34.44,33.53,12.0,12.0,12.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Growth, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Growth, Industry Presence.",67.72,1.0,High
2025,Madhya Pradesh,Biotechnology,1416661.0,3.0,0.0031813361611876,,1.6432287115958566,38.46,,46.15,57.35,23.08,,,,,,,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Industry Presence, Economic Strength",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Industry Presence, Economic Strength.",,,
2025,Madhya Pradesh,Chemicals,1416661.0,11.0,0.0116648992576882,0.0,1.6432287115958566,33.33,62.5,50.0,39.94,75.0,52.15,53.2,46.98,7.0,6.0,9.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Underpenetration.",65.21,1.0,High
2025,Madhya Pradesh,Computer Vision,1416661.0,1.0,0.0010604453870625,0.0,1.6432287115958566,27.27,45.0,54.55,67.3,27.27,44.28,48.3,45.55,10.0,7.0,9.0,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Economic Strength, Industry Presence.",68.28,1.0,High
2025,Madhya Pradesh,Construction,1416661.0,93.0,0.0986214209968186,29.32172759105125,1.6432287115958566,42.86,92.86,42.86,15.06,78.57,54.44,58.37,48.09,4.0,4.0,8.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Underpenetration, Economic Strength.",34.85,0.0,Low
2025,Madhya Pradesh,Dating Matrimonial,1416661.0,1.0,0.0010604453870625,0.0,1.6432287115958566,28.57,50.0,71.43,67.3,57.14,54.89,57.39,51.62,6.0,5.0,6.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Economic Strength, Industry Growth",Growth,"Moderate market opportunity with strength in Startup Momentum, Underpenetration. Potential constraints: Economic Strength, Industry Growth.",68.28,1.0,High
2025,Madhya Pradesh,Design,1416661.0,1.0,0.0010604453870625,0.0,1.6432287115958566,38.46,53.85,46.15,67.3,7.69,42.69,48.46,47.88,12.0,9.0,11.0,Lower Opportunity,"Underpenetration, Industry Growth","Underpenetration, Industry Growth","Industry Presence, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Industry Growth; constraints: Industry Presence, Economic Strength.",68.28,1.0,High
2025,Madhya Pradesh,Education,1416661.0,34.0,0.0360551431601272,-11.46922236084106,1.6432287115958566,38.46,23.08,46.15,24.06,15.38,29.43,29.81,29.53,12.0,12.0,12.0,Lower Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Presence, Industry Growth",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Presence, Industry Growth.",69.15,1.0,High
2025,Madhya Pradesh,Enterprise Software,1416661.0,10.0,0.0106044538706256,-3.127069384853576,1.6432287115958566,33.33,33.33,50.0,41.38,25.0,36.61,38.28,36.58,11.0,10.0,11.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Presence, Economic Strength.",65.85,1.0,High
2025,Madhya Pradesh,Events,1416661.0,4.0,0.0042417815482502,0.0,1.6432287115958566,38.46,30.77,46.15,54.0,46.15,43.11,41.57,43.12,12.0,12.0,12.0,Lower Opportunity,"Underpenetration, Startup Momentum","Underpenetration, Startup Momentum","Industry Growth, Economic Strength",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Startup Momentum; constraints: Industry Growth, Economic Strength.",66.13,1.0,High
2025,Madhya Pradesh,Fashion,1416661.0,15.0,0.0159066808059384,7.721734501594191,1.6432287115958566,38.46,30.77,46.15,35.28,38.46,37.82,37.06,36.74,13.0,12.0,13.0,Lower Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Growth, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Growth, Underpenetration.",61.67,1.0,High
2025,Madhya Pradesh,Finance Technology,1416661.0,23.0,0.024390243902439,1.492757390610744,1.6432287115958566,33.33,66.67,50.0,28.04,50.0,45.61,49.77,41.75,10.0,7.0,10.0,Lower Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Underpenetration, Economic Strength.",64.51,1.0,High
2025,Madhya Pradesh,Food & Beverages,1416661.0,56.0,0.0593849416755037,7.561909734969574,1.6432287115958566,42.86,46.15,42.86,19.0,50.0,40.17,39.95,37.07,12.0,10.0,12.0,Lower Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Underpenetration, Economic Strength",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Industry Growth; constraints: Underpenetration, Economic Strength.",59.49,1.0,Moderate
2025,Madhya Pradesh,Green Technology,1416661.0,16.0,0.016967126193001,-3.850028646172776,1.6432287115958566,38.46,50.0,46.15,34.06,46.15,42.97,44.31,40.99,11.0,10.0,10.0,Lower Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Underpenetration, Economic Strength.",67.58,1.0,High
2025,Madhya Pradesh,Healthcare & Lifesciences,1416661.0,65.0,0.0689289501590668,-5.896397111897144,1.6432287115958566,42.86,7.69,42.86,17.28,21.43,26.42,23.29,26.01,13.0,13.0,12.0,Lower Opportunity,"Economic Strength, Startup Momentum","Economic Strength, Startup Momentum","Industry Growth, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Economic Strength, Startup Momentum; constraints: Industry Growth, Underpenetration.",60.65,1.0,High
2025,Madhya Pradesh,House-Hold Services,1416661.0,8.0,0.0084835630965005,10.064241629820891,1.6432287115958566,33.33,63.64,50.0,44.73,75.0,53.34,54.55,48.65,6.0,5.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Underpenetration.",62.08,1.0,High
2025,Madhya Pradesh,Human Resources,1416661.0,45.0,0.0477200424178154,-14.893404498733364,1.6432287115958566,38.46,7.69,46.15,21.35,100.0,42.73,32.35,34.1,9.0,13.0,13.0,Moderate Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Industry Growth, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Industry Growth, Underpenetration.",66.7,1.0,High
2025,Madhya Pradesh,IT Services,1416661.0,94.0,0.0996818663838812,1.8386458002493944,1.6432287115958566,38.46,46.15,46.15,14.97,53.85,39.92,39.92,35.26,11.0,8.0,10.0,Lower Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Underpenetration, Economic Strength",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Industry Growth; constraints: Underpenetration, Economic Strength.",49.67,0.0,Moderate
